imagen_mosaico,bathrooms,bedrooms,area,zipcode,price
109.png,0.3367042620048318,0.5361373007457887,1.095167760257937,0.1348713247475608,848000
38.png,0.8391778468655989,-0.3252244286806287,0.3487753803529234,-0.7956989148191574,799900
158.png,-0.6682429077167027,-0.3252244286806287,-0.864724703387613,0.7114720238952806,239900
510.png,-0.1657693228559354,-1.186586158107046,-1.1252270766805006,0.2610289813605029,475000
119.png,-0.1657693228559354,-0.3252244286806287,-0.5593081278028481,0.1516736763497285,389000
115.png,-0.6682429077167027,-0.3252244286806287,-0.8026614420388372,0.1516736763497285,429900
339.png,-0.1657693228559354,-1.186586158107046,-1.147275866896513,0.1873786735043347,135000
204.png,0.8391778468655989,-0.3252244286806287,0.2932450938829661,0.4989222761278599,1150000
176.png,-1.6731900774382371,-2.047947887533464,-1.358780928598262,0.4989222761278599,339000
221.png,-0.6682429077167027,0.5361373007457887,-0.049736087255005,0.3042950367360846,1495000
396.png,-0.6682429077167027,-0.3252244286806287,0.4949506932664874,0.3512016016254693,2395000
145.png,-0.1657693228559354,-0.3252244286806287,-0.182845450410932,0.2435265317749116,750000
195.png,-1.6731900774382371,-1.186586158107046,-1.2738522551736216,0.4989222761278599,625000
403.png,-0.6682429077167027,-0.3252244286806287,-0.4564137734614567,0.1873786735043347,179000
415.png,-0.6682429077167027,-1.186586158107046,-0.7552973741674031,0.1873786735043347,94900
232.png,1.341651431726366,2.2588607595986234,1.589223985468586,0.2719505099019119,695000
509.png,0.3367042620048318,0.5361373007457887,-0.3943505121126809,0.2610289813605029,825000
256.png,-0.1657693228559354,-0.3252244286806287,-0.0570856839936758,-0.1017617936496335,1500000
488.png,-0.6682429077167027,-1.186586158107046,-1.196273178487652,0.3512016016254693,125000
142.png,-0.1657693228559354,-0.3252244286806287,-0.3388202256427237,0.2435265317749116,895000
399.png,-0.6682429077167027,-1.186586158107046,-1.147275866896513,0.1873786735043347,69500
68.png,0.3367042620048318,0.5361373007457887,0.3969560700842098,-4.019090050098336,186500
249.png,0.3367042620048318,1.397499030172206,0.5292488113802845,0.2719505099019119,530000
169.png,-0.1657693228559354,-0.3252244286806287,0.8999951357532344,0.5995963661441811,1449000
189.png,-0.1657693228559354,0.5361373007457887,-0.2816566954530618,0.4989222761278599,825000
292.png,-0.6682429077167027,-1.186586158107046,-0.8042946857585418,0.1873786735043347,125000
430.png,-0.6682429077167027,-0.3252244286806287,-0.6997670876974459,0.360162855813292,449000
251.png,0.3367042620048318,0.5361373007457887,0.6337764094413805,0.2719505099019119,529999
194.png,-1.6731900774382371,-1.186586158107046,-1.2501702212379044,0.4989222761278599,549000
82.png,-0.6682429077167027,-1.186586158107046,-0.4245655209272165,0.1348713247475608,529800
110.png,1.8441250165871328,1.397499030172206,2.048982092565438,0.1348713247475608,1499000
276.png,1.341651431726366,2.2588607595986234,1.589223985468586,0.2719505099019119,669472
146.png,-0.1657693228559354,-0.3252244286806287,-0.5797236742991559,0.2435265317749116,649900
93.png,-0.1657693228559354,-0.3252244286806287,0.3847067421864252,0.1348713247475608,979000
153.png,-0.6682429077167027,-1.186586158107046,-1.068880168350691,0.7114720238952806,22000
258.png,-0.6682429077167027,0.5361373007457887,-0.6965006002580366,0.3895669711170854,89900
429.png,-0.6682429077167027,-0.3252244286806287,0.7848514535140583,0.360162855813292,549000
273.png,0.3367042620048318,0.5361373007457887,0.5267989458007276,0.2719505099019119,490000
389.png,-1.6731900774382371,-1.186586158107046,-1.147275866896513,0.1873786735043347,49900
84.png,-0.1657693228559354,0.5361373007457887,0.5676300387933432,0.1348713247475608,699999
104.png,-0.1657693228559354,0.5361373007457887,0.2948783376026708,0.1348713247475608,644900
166.png,0.3367042620048318,0.5361373007457887,0.9661415064012716,0.5995963661441811,824999
164.png,-0.1657693228559354,0.5361373007457887,-0.6409703137880793,0.5995963661441811,475000
200.png,-0.1657693228559354,-0.3252244286806287,-0.5821735398787128,0.4989222761278599,649000
452.png,-0.6682429077167027,-1.186586158107046,-1.0664303027711342,0.360162855813292,445000
75.png,0.8391778468655989,0.5361373007457887,-0.2032609969072398,-4.331613789898654,229000
337.png,-0.6682429077167027,-1.186586158107046,-0.6262711203107377,0.1873786735043347,136900
269.png,0.3367042620048318,0.5361373007457887,-0.0881173146680637,-0.0188701924122731,1299000
513.png,-0.1657693228559354,-0.3252244286806287,-0.5290931189883126,0.2610289813605029,540000
120.png,-0.6682429077167027,0.5361373007457887,-0.5462421780452111,0.1516736763497285,379000
306.png,0.3367042620048318,0.5361373007457887,0.16748532746571,0.2719505099019119,510000
326.png,-0.6682429077167027,0.5361373007457887,-0.0922004239673253,0.360162855813292,585000
278.png,0.3367042620048318,0.5361373007457887,0.1748349242043808,0.2719505099019119,520000
387.png,-0.6682429077167027,-1.186586158107046,-0.990484469804869,0.1873786735043347,99000
534.png,0.3367042620048318,0.5361373007457887,-0.0432031123761865,0.5031228640284018,419000
398.png,0.3367042620048318,-1.186586158107046,-0.8859568717437731,0.1873786735043347,69900
279.png,1.341651431726366,0.5361373007457887,0.431254188198007,0.2719505099019119,520000
442.png,-0.6682429077167027,0.5361373007457887,-0.5290931189883126,0.360162855813292,494000
322.png,-0.6682429077167027,-0.3252244286806287,-0.9120887712590472,0.360162855813292,240000
418.png,-0.6682429077167027,-1.186586158107046,-0.7552973741674031,0.1873786735043347,99900
298.png,0.3367042620048318,1.397499030172206,1.144981693708928,0.2719505099019119,567000
37.png,2.849072186308668,1.397499030172206,1.2797243005845598,-0.7947187776423643,1089000
140.png,-0.6682429077167027,-1.186586158107046,-0.3510695535405084,0.2435265317749116,738000
254.png,0.3367042620048318,-1.186586158107046,-0.6025890863750206,0.1841582227805859,550000
520.png,-0.6682429077167027,0.5361373007457887,-0.0252374314594357,0.5031228640284018,460000
60.png,-0.6682429077167027,-0.3252244286806287,-0.535626093867131,-4.019090050098336,104900
112.png,0.8391778468655989,-0.3252244286806287,1.5712583045518351,0.1348713247475608,1195000
287.png,-1.1707164925774698,-1.186586158107046,-0.4613135046205706,0.1873786735043347,163000
291.png,-0.6682429077167027,-1.186586158107046,-0.9120887712590472,0.1873786735043347,115000
263.png,-0.6682429077167027,-1.186586158107046,-0.7038501969967074,0.2456268257251826,664900
394.png,-0.6682429077167027,-1.186586158107046,-0.7552973741674031,0.1873786735043347,83900
151.png,1.341651431726366,1.397499030172206,0.9179608166699852,0.2435265317749116,1650000
267.png,1.341651431726366,0.5361373007457887,0.0776569228819556,-0.1259851838760919,1550000
416.png,-0.6682429077167027,-1.186586158107046,-1.0982785553053744,0.1873786735043347,42900
39.png,1.8441250165871328,-0.3252244286806287,1.5214443711008443,-0.7956989148191574,1229000
343.png,-0.6682429077167027,-0.3252244286806287,-0.9120887712590472,0.1873786735043347,139500
199.png,-1.1707164925774698,-0.3252244286806287,-0.640153691928227,0.4989222761278599,895000
281.png,2.346598601447901,0.5361373007457887,0.7693356381768643,0.2719505099019119,519900
147.png,-0.1657693228559354,-0.3252244286806287,-0.1142492141833377,0.2435265317749116,949000
528.png,0.8391778468655989,0.5361373007457887,0.8616139083401757,0.5031228640284018,550000
148.png,-0.1657693228559354,-0.3252244286806287,-0.195911400168569,0.2435265317749116,728000
335.png,-0.6682429077167027,-1.186586158107046,-0.2857398047523234,0.1873786735043347,219000
311.png,-0.1657693228559354,-0.3252244286806287,-0.0317704063382541,0.360162855813292,553000
124.png,-0.1657693228559354,0.5361373007457887,-0.0374867593572203,0.1516736763497285,699800
450.png,0.3367042620048318,-0.3252244286806287,-0.0072717505426848,0.360162855813292,710000
97.png,0.3367042620048318,1.397499030172206,1.128649256511882,0.1348713247475608,925000
144.png,0.3367042620048318,0.5361373007457887,0.2034166892992118,0.2435265317749116,1045000
240.png,1.341651431726366,1.397499030172206,0.7391206293623288,0.2719505099019119,560000
297.png,2.346598601447901,0.5361373007457887,1.199695358319033,0.2719505099019119,530000
98.png,-0.1657693228559354,-0.3252244286806287,-0.5633912371021097,0.1348713247475608,470000
465.png,0.3367042620048318,-0.3252244286806287,0.0204933926922938,0.3512016016254693,769000
383.png,-0.6682429077167027,-0.3252244286806287,-0.7438646681294707,0.1873786735043347,122500
123.png,0.3367042620048318,1.397499030172206,1.4985789590249794,0.1516736763497285,799000
184.png,-1.6731900774382371,-1.186586158107046,-1.3057005077078616,0.4989222761278599,598000
203.png,0.3367042620048318,-0.3252244286806287,-0.0031886412434232,0.4989222761278599,988000
247.png,0.3367042620048318,1.397499030172206,0.7962841595519907,0.2719505099019119,534977
334.png,-0.6682429077167027,-1.186586158107046,-0.7552973741674031,0.1873786735043347,97500
324.png,1.341651431726366,2.2588607595986234,1.0943511383980848,0.360162855813292,765000
384.png,-0.6682429077167027,-1.186586158107046,-1.081946118108328,0.1873786735043347,67900
411.png,-0.6682429077167027,-1.186586158107046,-0.7552973741674031,0.1873786735043347,62500
432.png,-0.1657693228559354,-0.3252244286806287,0.3749072798681974,0.360162855813292,569000
308.png,-0.6682429077167027,-0.3252244286806287,0.2662965725078399,0.360162855813292,675000
126.png,3.8540193560302014,2.2588607595986234,3.7851201666114553,0.2435265317749116,3850000
330.png,-0.6682429077167027,-0.3252244286806287,-0.0407532467966296,0.360162855813292,499000
224.png,1.8441250165871328,0.5361373007457887,0.3912397170652437,0.3042950367360846,1595000
468.png,-0.1657693228559354,0.5361373007457887,0.2728295473866584,0.3512016016254693,629000
220.png,-0.6682429077167027,-0.3252244286806287,-0.7495810211484369,0.3042950367360846,1080000
130.png,0.3367042620048318,-0.3252244286806287,-0.4408979581242627,0.2435265317749116,685000
457.png,2.346598601447901,2.2588607595986234,1.408750554441225,0.360162855813292,859000
313.png,-1.6731900774382371,-0.3252244286806287,-0.8394094257321912,0.360162855813292,335000
382.png,-0.6682429077167027,-1.186586158107046,-0.4286486302264781,0.1873786735043347,160000
412.png,-0.6682429077167027,-1.186586158107046,-0.525010009689051,0.1873786735043347,174500
325.png,-0.1657693228559354,0.5361373007457887,-0.0023720193835709,0.360162855813292,539900
458.png,-0.6682429077167027,-0.3252244286806287,-0.7879622485614955,0.3512016016254693,139900
490.png,-0.6682429077167027,-0.3252244286806287,-0.5919730021969406,0.3512016016254693,425000
295.png,-0.6682429077167027,-0.3252244286806287,0.3455088929135141,0.1873786735043347,385000
400.png,-0.6682429077167027,-1.186586158107046,-0.5919730021969406,0.1873786735043347,79500
371.png,-0.6682429077167027,-1.186586158107046,-0.7552973741674031,0.1873786735043347,84900
332.png,-0.6682429077167027,-1.186586158107046,-0.4449810674235243,0.1873786735043347,225000
113.png,0.8391778468655989,1.397499030172206,1.1539645341673035,0.1348713247475608,949000
180.png,-0.6682429077167027,-0.3252244286806287,-0.470296345078946,0.4989222761278599,895000
336.png,-0.6682429077167027,-1.186586158107046,-0.9120887712590472,0.1873786735043347,103500
370.png,-0.6682429077167027,-1.186586158107046,-0.8336930727132251,0.1873786735043347,84900
361.png,-1.6731900774382371,-1.186586158107046,-1.147275866896513,0.1873786735043347,63500
315.png,0.3367042620048318,0.5361373007457887,0.5080166430241244,0.360162855813292,615000
152.png,-0.1657693228559354,-0.3252244286806287,-0.4547805297417521,0.7114720238952806,219800
393.png,-0.6682429077167027,-0.3252244286806287,-0.4890786478555492,0.1873786735043347,129000
234.png,1.341651431726366,2.2588607595986234,1.0371876082084228,0.2719505099019119,585000
487.png,-0.6682429077167027,-1.186586158107046,-1.042748268835417,0.3512016016254693,275000
378.png,-0.6682429077167027,-1.186586158107046,-0.6703687007427626,0.1873786735043347,124900
165.png,0.3367042620048318,0.5361373007457887,0.0792901666016603,0.5995963661441811,915000
318.png,1.341651431726366,1.397499030172206,0.6803238554529624,0.360162855813292,695000
137.png,0.8391778468655989,-0.3252244286806287,0.3553083552317419,0.2435265317749116,1399999
198.png,-0.1657693228559354,-0.3252244286806287,-0.5715574557006328,0.4989222761278599,875000
259.png,0.8391778468655989,1.397499030172206,0.640309384320199,0.2719505099019119,515000
233.png,1.341651431726366,1.397499030172206,0.3626579519704127,0.2719505099019119,635900
116.png,-0.1657693228559354,-0.3252244286806287,0.7636192851578982,0.1516736763497285,935000
121.png,-0.6682429077167027,0.5361373007457887,-0.1754958536722612,0.1516736763497285,578000
381.png,-1.1707164925774698,-2.047947887533464,-0.7552973741674031,0.1873786735043347,87500
225.png,0.8391778468655989,-0.3252244286806287,-0.3992502432717948,0.3042950367360846,1149000
439.png,0.3367042620048318,-0.3252244286806287,0.3945062045046529,0.360162855813292,547900
368.png,-0.6682429077167027,-1.186586158107046,-0.9120887712590472,0.1873786735043347,117500
128.png,-0.1657693228559354,-1.186586158107046,-1.1840238505898673,0.2435265317749116,347000
526.png,0.3367042620048318,1.397499030172206,1.0731189700419246,0.5031228640284018,525000
286.png,-0.6682429077167027,-1.186586158107046,-0.990484469804869,0.1873786735043347,96900
472.png,-0.6682429077167027,-1.186586158107046,-0.9120887712590472,0.3512016016254693,175000
448.png,1.341651431726366,0.5361373007457887,0.9449093380451116,0.360162855813292,680000
108.png,0.8391778468655989,0.5361373007457887,-1.0460147562748263,0.1348713247475608,875000
404.png,-0.6682429077167027,-1.186586158107046,-0.8336930727132251,0.1873786735043347,89500
356.png,-0.6682429077167027,-1.186586158107046,-0.9186217461378656,0.1873786735043347,117000
134.png,4.356492940890969,3.120222489025041,0.7350375200630672,0.2435265317749116,1200000
397.png,-0.6682429077167027,-1.186586158107046,-0.7324319620915384,0.1873786735043347,125000
45.png,-0.6682429077167027,0.5361373007457887,-0.3567859065594745,-1.3181120300498863,350000
503.png,-0.6682429077167027,-0.3252244286806287,-0.7291654746521291,0.3512016016254693,309995
66.png,0.8391778468655989,0.5361373007457887,1.1457983155687803,-4.019090050098336,254900
284.png,0.3367042620048318,0.5361373007457887,0.5267989458007276,0.2719505099019119,525000
86.png,-0.6682429077167027,-0.3252244286806287,-0.538075959446688,0.1348713247475608,529000
243.png,1.341651431726366,1.397499030172206,0.9269436571283608,0.2719505099019119,545000
187.png,0.8391778468655989,0.5361373007457887,0.914694329230576,0.4989222761278599,1895000
419.png,-0.6682429077167027,-1.186586158107046,-0.5593081278028481,0.1873786735043347,69500
160.png,0.8391778468655989,0.5361373007457887,0.4369705412169732,0.7114720238952806,449900
13.png,0.3367042620048318,1.397499030172206,2.529155746158598,-0.7941586992556253,799000
36.png,1.8441250165871328,-0.3252244286806287,1.2478760480503197,-0.7956989148191574,1294000
29.png,1.341651431726366,0.5361373007457887,1.71416713002599,-0.7786165240236202,1650000
171.png,0.8391778468655989,0.5361373007457887,2.0195837056107546,0.5995963661441811,1999999
143.png,-0.6682429077167027,-0.3252244286806287,-0.8671745689671699,0.2435265317749116,619000
435.png,0.3367042620048318,-0.3252244286806287,0.128287478192799,0.360162855813292,705000
523.png,0.3367042620048318,0.5361373007457887,-0.4898952697154015,0.5031228640284018,349900
222.png,-0.6682429077167027,-1.186586158107046,-0.5299097408481648,0.3034549191559763,895000
96.png,-0.6682429077167027,-0.3252244286806287,0.2499641353107936,0.1348713247475608,521500
52.png,-0.6682429077167027,0.5361373007457887,0.483517987228555,-1.3181120300498863,699900
241.png,2.346598601447901,1.397499030172206,1.395684604683588,0.2719505099019119,550000
406.png,-0.6682429077167027,-1.186586158107046,-0.8336930727132251,0.1873786735043347,104900
352.png,-0.6682429077167027,-1.186586158107046,-0.6965006002580366,0.1873786735043347,98900
517.png,-0.1657693228559354,0.5361373007457887,0.0466252922075678,0.5031228640284018,468000
179.png,-1.1707164925774698,-0.3252244286806287,-0.6867011379398088,0.4989222761278599,749000
42.png,-0.6682429077167027,1.397499030172206,4.297142072738854,0.991791256458111,638940
505.png,-0.1657693228559354,-0.3252244286806287,-0.3510695535405084,0.2610289813605029,695000
423.png,-0.6682429077167027,-0.3252244286806287,-0.0154379691412079,0.360162855813292,557000
207.png,-0.6682429077167027,-0.3252244286806287,-0.7773461643834155,0.4989222761278599,619000
283.png,1.341651431726366,1.397499030172206,1.3123891749786525,0.114008404841536,525000
359.png,-0.6682429077167027,-1.186586158107046,-0.7977617108797234,0.1873786735043347,167400
255.png,-1.6731900774382371,-2.047947887533464,-1.2452704900787903,0.5083035891057368,303590
449.png,-1.6731900774382371,-1.186586158107046,-0.8532919973496806,0.360162855813292,520000
5.png,1.341651431726366,-0.3252244286806287,1.4299827227973851,-0.7941586992556253,971226
257.png,3.351545771169435,3.9815842184514585,2.8868361207739106,0.1543340486867384,1350000
489.png,-0.6682429077167027,-1.186586158107046,-0.6752684319018765,0.3512016016254693,699500
101.png,-0.6682429077167027,-0.3252244286806287,-0.8794238968649546,0.1348713247475608,549000
227.png,0.8391778468655989,-0.3252244286806287,0.6296933001421189,0.3042950367360846,2150000
500.png,1.341651431726366,0.5361373007457887,0.5186327272022044,0.3512016016254693,1495000
214.png,-1.1707164925774698,-0.3252244286806287,-0.640153691928227,0.4989222761278599,895000
525.png,1.341651431726366,3.120222489025041,1.2299103671335687,0.5031228640284018,569950
172.png,0.3367042620048318,0.5361373007457887,0.3879732296258344,0.5995963661441811,799900
99.png,-0.1657693228559354,0.5361373007457887,0.6125442410852203,0.3512016016254693,629000
293.png,-0.6682429077167027,-1.186586158107046,-1.147275866896513,0.1873786735043347,100000
216.png,0.8391778468655989,0.5361373007457887,1.05025355796606,0.3042950367360846,1749000
62.png,0.8391778468655989,1.397499030172206,1.792562828571812,-4.048354145805445,520000
48.png,0.3367042620048318,-0.3252244286806287,0.0792901666016603,-1.3181120300498863,589900
33.png,-0.6682429077167027,-0.3252244286806287,-0.4596802609008659,0.3512016016254693,365000
268.png,0.3367042620048318,1.397499030172206,0.938376363166293,0.2719505099019119,649990
328.png,-0.6682429077167027,0.5361373007457887,-0.167329635073738,0.360162855813292,384000
201.png,-1.1707164925774698,-1.186586158107046,-1.068880168350691,0.4989222761278599,739000
486.png,2.849072186308668,2.2588607595986234,2.151876446906829,0.3512016016254693,2200000
28.png,1.8441250165871328,1.397499030172206,1.4822465218279333,-0.7941586992556253,875000
425.png,-0.6682429077167027,-0.3252244286806287,-0.7487643992885846,0.360162855813292,349000
231.png,1.341651431726366,1.397499030172206,1.3466872930924494,0.2719505099019119,699000
261.png,0.3367042620048318,0.5361373007457887,0.1348204530716175,0.4181309688407704,1150000
379.png,-0.6682429077167027,-1.186586158107046,-0.8140941480767696,0.1873786735043347,69800
289.png,-0.6682429077167027,-1.186586158107046,-0.8336930727132251,0.1873786735043347,98000
163.png,-0.6682429077167027,-0.3252244286806287,-0.5462421780452111,0.7114720238952806,319500
392.png,-0.6682429077167027,-0.3252244286806287,-0.7005837095572981,0.1873786735043347,235000
462.png,3.351545771169435,5.7043076773042936,1.4887794967067518,0.3512016016254693,629000
139.png,-0.6682429077167027,-1.186586158107046,-0.9749686544676752,0.2435265317749116,389900
63.png,0.3367042620048318,0.5361373007457887,0.2622134632085783,-4.048354145805445,249900
136.png,0.8391778468655989,0.5361373007457887,0.0621411075447617,0.2435265317749116,895500
129.png,0.3367042620048318,0.5361373007457887,0.4900509621073735,0.2435265317749116,1349000
519.png,-0.1657693228559354,0.5361373007457887,-0.4359982269651489,0.5031228640284018,389000
9.png,1.341651431726366,-0.3252244286806287,1.5222609929606965,-0.7956989148191574,1749000
327.png,-0.6682429077167027,-0.3252244286806287,0.3161105059588309,0.360162855813292,570000
507.png,-0.6682429077167027,-0.3252244286806287,-0.9120887712590472,0.2610289813605029,78000
65.png,-0.1657693228559354,0.5361373007457887,0.3961394482243575,-4.019090050098336,218000
301.png,0.8391778468655989,2.2588607595986234,1.020855171011377,0.2719505099019119,647000
